age,income,score,balance,region,label
24.1,19062.75,0.2895,1798.79,west,0
48.9,60403.08,0.5532,7414.81,west,1
50.9,49189.91,-0.2625,5140.95,east,0
23.7,39958.06,-0.8325,7371.73,east,0
28.6,83441.14,-0.1825,10713.26,west,1
53.0,77229.40,-1.0142,8731.45,west,0
62.6,41264.95,1.7588,5478.15,east,1
38.3,39777.99,-1.5417,1463.99,south,0
45.6,74656.10,0.6143,2781.66,east,1
54.8,48600.94,0.1262,3992.30,west,1
48.3,54015.29,0.0238,3083.75,north,1
42.1,24362.77,-1.0297,6078.66,east,0
51.2,57458.74,-0.4759,6814.65,north,0
54.9,80366.69,-0.3245,10613.94,south,1
59.7,51585.76,-0.5257,8519.80,south,0
47.2,57770.16,-0.2311,1069.50,south,0
52.4,91334.97,0.1206,12572.93,east,1
28.2,75705.07,-0.4337,4962.80,south,1
26.4,85545.06,0.4485,3714.41,west,1
60.1,71247.53,0.7367,-419.79,east,1
29.6,81510.56,-0.5285,5413.53,south,0
40.7,29904.57,0.7398,12037.50,west,0
64.0,45098.24,0.0641,4996.17,south,0
25.6,30069.96,,6713.19,north,0
53.3,99904.52,0.4730,6331.92,south,1
30.9,63155.84,1.1151,8234.31,south,0
50.5,57621.65,-0.3142,2808.62,north,0
60.5,46276.75,-1.8166,2570.13,west,0
60.7,41597.98,0.7775,7036.53,north,1
58.4,9368.78,0.9966,8008.74,west,0
44.9,100274.60,-1.1063,3018.01,west,1
46.3,58376.08,-0.1322,6295.01,north,1
26.9,60990.86,0.4610,8134.01,east,0
24.1,34535.91,-2.3618,6198.87,west,0
56.9,58771.64,0.7759,3769.30,west,1
20.7,66662.15,0.7185,11542.75,north,1
66.5,58394.71,0.8067,9566.90,north,1
27.7,70992.24,1.4846,7043.73,north,1
55.4,44727.92,-1.0535,4623.62,west,0
41.3,65698.40,0.9385,1192.24,north,1
49.9,75956.11,2.2607,3703.30,north,1
57.3,69966.41,-2.2572,5194.06,south,0
33.4,66739.62,-0.3804,2097.88,north,1
60.9,57987.47,0.6906,8245.79,east,1
57.3,42073.96,-0.7303,1243.29,west,0
48.2,69818.00,-1.8383,10107.08,west,0
47.9,52802.87,0.2995,3836.95,south,0
38.0,42839.16,0.1546,2660.18,east,0
68.4,73636.36,-0.7402,4191.04,south,1
38.2,30895.20,0.2268,6610.42,east,0
30.5,49807.27,0.8967,8278.00,north,1
47.0,73819.26,0.9850,1686.72,east,1
65.9,76906.96,0.4012,7059.78,east,1
66.1,53116.33,-1.2560,3661.94,north,0
48.1,61003.68,-0.3291,917.96,west,0
38.4,69631.36,-2.2990,1484.83,north,1
56.9,58610.02,-1.0873,8736.48,east,0
47.1,45963.70,0.1391,842.90,north,1
60.8,67670.92,0.5218,3077.97,south,1
61.3,62807.17,-0.0514,5121.42,west,0
54.5,61744.73,-0.0409,9637.78,north,1
68.6,79920.39,-1.9858,-1563.09,south,1
51.7,65368.04,-1.3123,5454.95,west,0
68.7,51606.15,-1.1823,5504.57,east,0
51.9,62779.58,-0.6249,-140.59,south,0
29.4,94810.20,-0.6300,3607.12,west,1
50.6,46941.35,2.1486,3965.96,west,1
57.9,55106.52,0.9725,6697.63,south,1
40.0,45438.00,-1.0614,3986.53,east,0
26.7,66220.87,-0.7057,3299.95,east,0
36.3,37139.09,-0.5862,5596.38,west,0
58.6,67901.79,-0.6253,8291.79,south,0
28.8,73541.64,-0.5625,904.33,south,0
18.6,45920.86,-2.0846,5109.67,west,0
63.7,44583.41,1.1289,4252.55,south,0
68.5,33072.07,0.6377,4774.80,east,0
63.2,60629.57,0.5982,7802.84,west,1
59.7,39700.16,0.0621,3081.51,north,0
55.9,48599.00,0.4206,340.85,west,1
46.7,52288.31,-0.4053,4266.60,north,0
51.9,,-2.0233,976.42,north,0
56.8,74877.05,0.0778,9983.40,south,1
35.1,88589.90,-0.0195,9212.29,east,1
28.7,21525.46,-1.3666,1622.50,east,0
54.1,45229.21,-2.2945,4933.42,west,0
49.4,64361.27,1.0922,-98.31,south,1
69.5,40923.62,-1.0713,4377.16,north,0
39.6,50207.09,-0.2549,3462.20,west,1
39.5,63641.78,-0.7472,10798.32,south,0
24.3,84919.78,1.6373,6442.45,west,1
18.8,81013.18,-1.5444,5661.86,west,1
25.2,54607.97,1.0054,8408.84,west,1
48.8,62224.22,-2.5883,3714.55,north,0
68.1,53335.63,0.8722,7057.39,north,0
23.9,56728.37,-0.5492,2836.08,south,0
26.3,38737.17,-2.3122,3116.78,west,0
53.5,28016.09,0.0045,10942.49,north,0
33.7,53262.94,-0.1275,-3754.53,west,0
20.4,77473.23,-1.6732,6842.17,east,1
64.2,73629.29,0.3010,2636.00,east,1
25.7,26303.53,-0.0856,7851.01,north,0
40.7,56417.12,0.4259,2587.21,west,0
57.2,48578.16,-1.4610,5466.47,south,0
58.6,65068.19,-0.8111,780.36,east,1
67.7,40127.28,-1.0287,8351.40,north,0
48.8,76329.27,0.0646,2656.92,east,1
25.7,56187.43,-0.5894,470.20,south,0
22.2,70266.13,-1.0652,-5037.08,south,0
51.4,75661.01,1.3270,-736.17,north,1
45.8,24947.60,-0.5917,7147.59,north,0
31.0,55985.16,1.0419,975.67,east,0
26.6,87125.83,0.7803,803.73,east,1
36.2,60260.76,-0.7802,4964.04,north,0
33.0,78672.65,,4382.36,west,1
36.4,67486.45,0.1450,5289.06,west,1
36.3,50943.45,0.6241,3966.26,south,1
57.1,64979.52,1.1213,10602.67,east,1
42.0,78840.35,0.3353,1295.73,north,1
62.1,83114.90,0.3808,2776.71,south,1
44.1,85972.02,-0.6911,4089.39,west,0
33.1,39991.97,-0.7837,6595.03,south,0
66.1,,3.1773,9518.52,west,1
51.9,35147.73,1.0933,5007.94,south,0
61.8,57581.49,-1.3919,7420.17,west,0
30.1,56167.39,0.2507,6190.04,north,1
68.6,71209.16,0.4076,14186.57,west,1
51.0,65589.08,-1.8533,2877.76,east,0
37.5,82382.97,-0.3414,9247.60,south,1
31.1,48907.77,0.5160,4841.98,north,1
23.1,75079.01,1.6208,5704.31,north,1
19.7,66948.38,1.5797,7075.14,north,1
28.2,59973.99,-0.4058,8849.68,south,0
34.1,38351.69,-0.3704,2849.11,west,0
45.6,70182.02,-0.5156,4510.02,north,1
38.7,65602.69,0.1805,2005.03,east,1
20.4,74098.49,0.8170,-3474.60,north,1
25.5,59236.76,-1.0944,11536.60,east,0
19.0,55329.84,-0.2252,5424.11,west,1
20.1,66932.87,-0.6386,4744.83,north,0
33.5,68244.75,-0.8254,2376.29,north,0
51.2,72287.99,-0.5628,4173.02,west,1
26.0,93980.10,1.7983,6073.86,north,1
63.9,48831.05,1.7120,8734.87,south,0
69.3,95973.59,1.4345,5834.78,south,1
50.0,8000.00,-1.7188,5358.31,west,0
20.5,77179.24,0.2659,1558.98,north,1
27.4,45225.39,2.3759,2991.98,north,0
44.6,95976.55,0.3769,4955.26,south,1
66.6,43981.58,-0.7602,-925.87,south,0
69.1,79005.73,0.5589,3313.33,west,1
56.3,42164.44,,5020.64,south,0
64.3,39604.17,,9905.21,north,0
23.1,74368.33,0.2162,-471.88,west,1
44.4,75551.98,0.4390,676.47,north,1
42.9,47372.18,-0.2152,7380.21,west,0
29.3,103129.46,-0.0613,-2712.76,west,1
47.3,54189.83,-1.0741,11862.90,north,0
47.3,88017.53,,5566.75,north,1
68.5,41743.58,0.6789,7736.27,south,0
21.5,42645.49,0.0527,6762.41,west,0
33.6,61564.22,-0.2175,-325.19,west,0
26.9,41764.27,-1.4982,6772.62,south,0
29.6,68132.09,1.0978,1931.95,west,1
34.6,21376.76,-1.2143,4246.70,west,0
37.2,63135.58,0.6447,4937.00,west,1
67.8,49853.07,-0.4057,5592.91,north,0
35.1,42701.80,0.7711,7374.15,west,1
43.2,63742.69,,5042.49,east,1
26.6,55957.57,-0.3577,8433.42,east,1
29.5,51878.73,-3.1050,5883.07,south,0
29.3,74490.80,-2.1052,3205.03,west,1
47.6,65251.21,-1.0253,6317.05,west,0
33.6,66772.80,-0.9720,3578.04,east,0
32.4,83811.98,0.2556,7442.27,north,1
45.2,58644.50,1.9617,3750.49,west,1
18.9,74995.70,0.6333,3865.85,south,1
62.9,52461.53,-0.1759,7963.40,west,1
20.7,70854.89,1.3273,-726.30,south,0
39.4,69411.45,-0.2289,6360.90,east,0
69.4,50143.81,0.8306,3368.52,south,0
26.7,32768.67,0.3392,7095.33,east,0
20.3,36990.57,-1.9883,6861.81,west,0
43.3,43049.11,0.9430,1985.96,east,0
50.8,69915.92,1.7441,6361.96,west,1
37.9,57543.83,-0.3821,9934.97,north,1
29.4,54614.92,0.7417,3713.44,south,0
53.9,68506.16,0.4881,7293.14,north,1
48.7,73034.30,-0.3022,12410.47,east,1
36.0,84953.39,-0.4104,-997.02,north,1
50.0,49278.12,0.9757,4239.55,south,0
61.7,69810.72,-0.6787,10674.19,south,0
44.8,72635.85,-0.5751,4434.26,west,0
38.2,42905.92,0.8247,4492.47,north,0
50.0,62181.14,0.9071,1698.47,south,1
44.3,43537.50,1.5473,-3582.94,north,1
23.1,55922.99,-0.6181,7267.00,south,0
65.0,67498.28,-1.3757,6918.29,north,1
24.5,,1.0709,8905.46,north,0
56.6,44322.78,-1.5782,6705.76,south,0
40.5,45500.01,-0.4429,1779.50,south,0
58.7,61617.11,-0.2478,-1040.07,west,1
45.2,46760.82,1.7075,5690.12,north,1
60.7,66642.81,0.0026,9435.69,north,0
42.4,44599.64,-1.2452,6183.17,east,0
30.9,50713.77,-0.0529,6580.19,east,0
58.1,70792.47,1.3160,10330.72,west,1
61.0,65652.47,-1.8468,3346.19,north,1
44.1,62670.96,-1.3531,4364.84,south,0
66.3,59275.33,1.0095,7856.89,east,1
54.8,77912.46,0.0977,3598.06,west,1
66.5,84564.34,-1.0492,2611.24,west,0
28.2,53312.72,-0.2333,3592.87,west,0
67.1,46969.79,0.0472,6961.86,south,0
57.9,41336.27,-1.1847,2520.89,north,0
67.0,90998.57,-0.6013,3830.52,south,0
36.2,43928.92,1.4394,5814.82,east,0
46.9,36280.41,0.2972,2207.68,north,1
64.5,64745.52,1.1030,3173.52,north,1
53.0,78772.31,-0.0601,5513.85,west,1
33.0,37853.15,-0.5898,5644.90,south,0
33.0,57736.04,0.2849,2482.61,east,1
67.2,34276.14,-0.9470,3157.18,north,0
52.9,47510.91,0.3445,7722.24,south,0
20.8,89086.24,-0.3335,3440.13,south,0
31.5,62963.38,-0.3206,4800.75,west,0
47.0,55300.80,-0.2961,4469.41,north,1
27.9,61234.48,-0.9815,2840.15,north,1
42.2,65017.22,1.3529,7069.73,south,1
52.7,58119.56,-1.5437,3998.46,east,0
22.4,38710.78,0.1985,-494.72,east,0
31.2,38824.40,-1.2986,9921.76,south,0
63.8,95916.01,0.8862,4104.96,west,1
20.1,46288.36,-0.2477,5307.22,north,0
23.8,81388.58,0.1619,5816.35,south,1
60.6,47118.23,0.4498,3527.41,east,1
53.2,83237.12,0.3374,1487.05,west,1
42.5,72425.06,0.1629,1954.62,west,1
62.7,56196.30,,3001.67,east,1
28.8,95926.99,0.3255,6937.53,east,1
18.3,43255.12,-0.4860,3843.76,west,0
60.2,55779.49,-0.3209,6307.12,east,0
51.2,44624.07,-0.2660,-2370.33,south,0
35.5,46074.20,-0.7437,1751.63,north,0
48.1,53476.85,-0.5674,5154.33,west,0
22.2,42854.64,1.3032,1358.43,south,0
34.3,54148.57,-1.4674,7086.39,north,0
47.6,88229.50,1.6741,4158.99,east,1
61.9,28863.37,-0.5514,3904.41,east,0
34.5,37513.01,0.6018,1708.97,east,0
21.2,42933.38,-0.0198,4236.58,east,0
22.6,51636.30,-0.2045,232.16,south,0
33.9,78051.67,0.5379,7623.93,south,1
50.6,72860.35,1.6843,5751.61,north,1
54.7,68526.52,-0.1397,3849.12,west,1
54.1,63617.73,-0.0550,1455.97,south,1
63.5,102810.03,-0.5625,6129.34,south,1
53.5,39817.04,2.0134,2189.52,south,0
52.9,39372.99,1.1547,7940.85,west,0
48.9,59528.01,1.1039,6883.57,east,1
52.7,63651.42,0.0118,2598.68,east,0
56.0,55730.76,-1.9189,4155.22,west,0
68.8,44936.75,0.4604,10235.24,west,0
27.3,36569.01,-1.8086,6722.86,west,0
51.4,55029.57,-0.6492,7802.75,west,0
24.5,47315.03,0.9487,3182.00,west,1
28.7,51365.65,-0.6040,7152.54,east,0
66.2,40633.68,-0.7068,819.11,south,0
39.0,83936.18,-2.1526,6795.94,west,1
47.5,68045.76,0.6967,7735.35,south,1
29.0,93105.57,0.3945,4110.87,east,1
44.5,50757.29,-0.5097,6161.40,west,0
19.3,61029.53,0.3422,3654.05,east,1
48.2,55532.11,-1.6356,3953.17,south,0
67.6,60349.94,-0.9559,5552.67,east,0
53.7,55400.54,0.1724,6143.75,west,1
52.6,57032.70,0.8595,5276.70,east,1
46.9,24727.15,-0.0538,6237.67,west,0
34.7,55109.27,-1.2554,1701.32,east,0
58.2,72347.73,-0.5145,325.78,west,0
38.2,25141.46,1.0923,6166.42,south,0
35.5,53749.48,-0.6213,-2544.04,north,0
46.5,70215.79,0.2293,-253.96,west,0
68.7,82616.07,0.4095,682.09,west,1
56.2,58464.20,-0.5736,7078.37,west,0
53.1,68135.88,0.0001,6802.65,west,1
24.7,91332.29,-1.8189,14171.35,east,1
60.0,83172.59,-0.6032,3881.09,south,1
40.0,51912.90,0.0092,3763.99,north,0
50.7,49170.68,0.6093,4412.52,east,0
47.2,78196.78,1.2763,569.87,east,1
58.8,63963.19,-0.5033,7843.12,south,0
19.7,50288.60,0.4463,2005.92,south,0
23.1,55853.89,-0.1525,2363.95,west,0
32.6,65637.76,-0.8124,5365.86,west,0
28.5,56408.04,-0.8056,3221.63,south,0
53.4,55439.54,-0.0861,6312.71,west,1
24.1,55757.86,-0.0204,7037.81,south,0
22.8,33319.19,-0.7776,7168.61,south,0
45.5,91009.10,2.7161,4719.33,west,1
21.5,81800.49,-0.0553,2161.48,south,1
59.3,87044.77,0.6341,4742.08,east,1
35.1,57581.34,-0.2953,1427.40,east,0
33.7,62226.78,2.7602,140.13,north,1
49.1,70274.43,-2.2601,-34.35,north,0
68.8,74649.74,-0.3833,7834.59,south,0
32.7,27311.80,0.1565,501.89,west,0
29.7,66313.12,1.1609,8287.29,north,1
37.2,42142.25,-0.0838,4563.28,south,0
58.5,58696.56,-1.0210,3698.23,north,0
66.5,48139.75,1.5378,4949.26,east,0
26.0,90440.24,0.6303,9672.92,east,1
19.6,69601.07,-0.2899,419.60,east,1
33.9,59491.40,-0.2833,6152.71,west,0
34.7,84896.45,-0.2838,3322.29,south,1
56.9,58716.86,0.1251,1542.65,east,0
53.4,47034.96,-1.7419,-1621.91,north,0
56.9,56671.23,0.1012,1805.29,north,1
38.4,53459.70,-0.6409,1806.08,east,0
40.3,60840.00,0.4508,4828.90,south,1
67.0,75002.95,0.2949,7407.67,south,1
20.5,57880.72,-1.0843,6012.41,west,0
19.1,58822.97,1.3112,3978.73,west,0
18.9,78085.45,0.7196,10017.01,east,1
60.5,,-0.9358,2897.53,west,0
44.9,76938.36,-1.0857,4926.07,east,0
54.1,62394.21,-0.7200,3770.31,east,1
52.0,36718.23,0.3080,6837.46,west,0
60.3,39954.82,1.2224,6271.01,west,0
45.6,30363.45,-0.9361,4764.62,south,0
35.1,80320.89,-0.8109,6701.71,south,1
23.8,67399.35,0.4787,5701.67,east,1
39.4,51514.26,-0.0886,2817.47,west,0
28.1,42309.73,-0.0915,7739.26,west,0
66.2,66437.06,-0.1588,3321.88,east,1
57.7,57625.95,-0.3607,2911.33,west,0
32.8,65705.44,1.7020,7057.65,south,1
44.6,44932.52,0.9340,3371.92,east,1
42.4,40198.32,-0.3679,4966.11,north,0
49.4,88022.78,1.2102,12707.39,north,1
67.2,42992.83,1.8405,7532.04,north,0
32.3,59582.68,0.4309,3300.41,south,0
49.9,83860.92,0.2662,3261.78,north,1
44.2,27271.47,-0.5274,7895.73,east,0
67.6,72487.54,0.0825,5987.27,north,1
29.3,61223.01,0.1800,2111.56,south,0
51.7,57429.06,1.2592,6912.04,north,1
22.7,64814.22,-0.9810,22.99,north,1
46.3,,-1.6599,8861.59,east,0
67.9,20326.87,-0.5414,8773.13,north,0
55.4,93697.82,0.3261,9929.40,south,1
19.6,54887.33,-2.0371,980.05,north,1
69.2,75881.56,-0.2424,6812.42,south,1
46.1,79747.54,-0.8473,10967.19,east,0
48.1,65134.86,-1.1598,6268.17,west,0
67.2,68131.17,0.0921,4421.56,north,1
48.4,72702.99,1.1135,8994.52,south,1
29.5,88119.66,-1.3960,633.97,north,1
40.3,68773.24,0.1827,4686.77,west,1
57.0,82497.95,-0.2113,6287.33,west,1
38.6,54812.83,0.6009,3571.48,west,1
26.8,52462.97,-0.0385,5147.25,north,1
38.2,61515.56,-0.6728,7757.32,east,1
23.4,67146.73,0.8370,7476.05,west,1
23.2,69573.79,0.3811,4798.42,west,1
24.3,94713.14,-1.0679,1322.41,north,1
44.5,74977.00,-2.0371,334.87,south,1
34.7,61165.42,-0.7549,2185.22,west,1
27.4,95445.51,0.1501,3356.13,east,1
56.4,65889.26,0.7184,2645.60,west,1
49.8,66406.72,-0.6189,13508.88,north,0
60.6,68800.97,-0.4354,4346.43,south,0
26.4,54113.85,-1.8524,4538.52,east,0
50.3,40599.41,-0.5078,6877.84,west,0
31.7,62391.65,0.0593,999.27,south,1
43.7,54514.47,-0.6376,3183.91,north,0
41.2,44642.03,-0.1567,6753.42,east,0
48.3,62168.74,-1.0289,2788.81,west,0
47.7,56495.51,-0.9535,7999.34,west,0
65.8,49493.51,0.2161,3021.30,south,1
50.5,28388.49,-1.6006,5651.41,north,0
36.3,57038.90,-0.0428,9358.42,west,0
59.3,91349.69,1.1223,8285.98,north,1
26.4,75852.56,-0.6246,5387.08,west,1
58.3,79296.34,-0.5516,5394.21,south,0
48.0,59659.72,-0.8885,7187.07,west,0
31.5,78840.58,-1.3535,3731.81,south,1
57.1,48057.83,-0.6411,1680.17,south,0
23.9,51906.65,-1.3294,7977.97,east,0
19.9,69276.81,-0.2909,8412.36,west,1
32.1,34655.54,-0.6164,5829.82,south,0
44.2,61057.46,-1.1948,4288.41,east,0
50.8,65398.80,-0.0426,1570.44,east,1
34.3,90082.28,0.9157,3106.07,south,1
48.1,47598.32,0.7081,3935.23,west,1
69.0,67544.82,-0.3553,5781.88,east,0
69.9,48448.73,-0.1050,7526.55,north,0
55.5,50340.53,-1.1198,5155.98,east,0
33.7,12020.37,-0.3281,6182.31,north,0
42.8,43333.98,0.5669,1103.35,west,1
60.0,80536.83,0.6658,5351.84,east,1
64.1,69278.98,1.2473,8495.58,south,1
67.5,62861.03,-1.5852,2947.35,south,0
38.2,103941.48,1.4589,-709.73,west,1
35.6,69687.36,0.2871,7029.49,west,1
35.5,38035.53,1.4457,9472.05,north,0
58.8,56454.33,-0.0866,7172.90,north,1
67.8,59038.63,1.1254,3507.19,north,1
47.3,88655.85,-0.1167,6783.42,east,1
41.0,44055.76,-1.1429,-1299.67,east,0
52.6,67600.77,0.2207,5193.94,south,0
39.9,77469.24,-0.5942,2732.57,south,1
47.6,45659.95,-0.1336,8365.06,west,0
27.8,61642.46,0.4218,1992.68,west,1
23.2,24295.26,0.6720,11122.14,north,0
39.1,61846.18,0.5483,12221.10,west,1
32.0,20869.70,0.8604,10834.58,north,0
25.9,53214.94,-1.6325,7957.88,west,0
68.2,90699.74,1.0511,2771.99,north,1
54.2,67369.80,-0.9203,4103.64,east,0
38.2,60988.77,-0.0062,7923.09,east,1
69.6,62779.80,-0.5014,6142.35,west,0
23.6,98468.17,-1.2411,3079.85,west,1
36.1,69942.85,0.7788,4289.90,west,1
64.0,78615.80,-1.1048,2518.86,east,0
68.3,52325.44,-0.6465,6161.34,west,0
59.2,52377.04,1.3467,4773.16,south,1
27.7,41503.47,-2.3294,8843.57,east,1
47.5,56971.17,-1.7663,7149.83,north,0
21.7,47671.42,0.8471,3903.34,west,0
21.3,77646.47,-0.5064,9142.20,south,1
62.9,71517.55,0.6813,-1929.21,north,1
18.1,58001.29,-0.1088,659.40,west,0
23.0,50428.84,-0.5754,3181.30,east,0
23.5,8616.20,0.5956,6581.43,east,0
55.0,49564.90,-0.7931,10676.73,west,0
50.7,65513.96,-0.6429,7379.21,north,1
29.2,71848.67,0.1339,5865.16,south,1
39.3,8000.00,-1.1841,4951.46,west,0
67.5,17364.80,-1.5212,-356.13,east,0
28.9,62907.65,-1.7370,3186.98,east,1
21.5,41721.05,0.8304,8223.12,south,0
51.6,56224.08,1.8142,5958.10,south,1
23.6,51668.38,1.0770,3202.51,west,0
46.9,70539.77,-0.7275,4884.81,east,0
31.3,27034.14,-0.6078,3001.27,south,0
19.7,49951.15,-1.0779,-798.08,south,0
52.2,76859.37,-0.0966,4298.00,east,1
57.1,63779.87,0.9363,3042.25,north,1
34.3,45345.15,-0.1662,1230.12,south,0
26.2,68163.33,-0.1143,4366.39,east,0
68.8,65163.95,-3.3006,4003.62,west,0
30.7,44282.13,0.2111,5432.97,west,0
30.8,72381.18,-1.2837,5011.04,south,0
37.0,72101.23,-0.3415,5484.37,east,0
30.5,57746.29,0.2682,4245.99,north,1
30.8,76842.95,0.0300,2709.78,north,1
66.1,39253.28,0.6484,4622.27,north,0
22.3,73709.80,1.4380,4903.83,west,1
61.4,56670.43,-2.3505,7817.77,north,0
45.8,43408.98,-1.6294,5069.48,south,0
19.8,49496.61,1.5603,2857.53,east,0
25.9,80863.96,0.4010,7369.25,west,1
52.1,50221.51,-0.7939,4832.48,south,0
47.1,53919.40,-0.3418,7395.34,south,0
30.6,48445.94,-0.0678,11393.32,north,0
33.1,46002.88,0.9724,7346.29,south,1
66.2,77209.59,-0.3963,1106.26,east,0
56.3,99483.46,-0.0775,2145.15,west,1
52.4,83916.74,-1.4035,6467.52,south,0
66.1,69119.13,1.3916,-45.48,east,1
30.0,73549.30,0.3820,3499.48,east,1
35.1,53957.07,-0.5379,5561.15,south,0
61.6,51278.78,-1.4030,3414.40,south,0
40.9,39221.06,-0.0887,2322.32,north,0
41.2,85720.57,,4743.82,south,1
60.1,54081.07,2.2349,3747.84,south,1
70.0,47364.16,1.8485,3325.63,east,1
64.2,48772.84,-0.4348,6444.04,north,0
58.1,63500.81,-0.4764,2912.57,west,0
41.2,50344.32,-1.0319,4180.62,east,0
54.7,60436.45,0.4042,8627.83,west,1
29.7,63078.00,-0.8110,7504.12,west,0
31.2,83909.21,0.5224,4978.40,west,1
28.6,38044.78,0.2714,4316.01,north,0
53.5,65384.69,0.3663,5687.96,north,1
67.3,47752.79,-1.0232,5592.51,south,0
57.3,52489.06,1.1019,1035.55,south,0
31.9,88932.25,-0.2467,2585.16,north,1
52.3,71250.31,-1.2605,8230.08,north,0
36.2,53235.19,-0.0840,2031.54,west,0
60.9,68862.56,0.1308,9864.20,south,0
43.2,59776.79,0.0158,6992.07,south,0
31.0,79884.89,0.9009,4841.14,north,1
33.1,51479.66,1.1613,3511.00,west,1
22.4,68824.88,2.2378,5299.43,west,0
36.8,56461.15,-0.1345,7341.84,south,0
35.6,60334.17,1.1767,6339.97,east,1
41.8,57429.28,-2.6305,8967.70,north,0
52.2,49110.48,1.8435,6394.69,north,1
66.3,62038.49,-0.0595,3033.07,east,0
60.5,77584.64,1.2359,6665.51,south,1
47.8,49377.89,-0.2702,7249.89,north,1
36.8,53270.67,0.5084,4699.16,west,1
26.9,66700.93,0.5940,2280.37,west,1
48.7,46755.39,-0.6435,2674.70,north,0
21.3,75618.96,-0.6058,6689.87,east,1
20.8,72715.59,-2.9291,2344.04,north,1
51.4,19360.68,0.5266,10321.60,south,0
26.5,48527.90,-0.1885,7257.26,north,0
62.1,40969.23,-0.2573,-411.52,west,0
52.8,74867.76,1.1947,1756.40,east,1
45.3,76836.08,0.3196,5208.35,north,1
66.7,38874.78,0.2042,1226.48,east,1
24.9,47971.71,-1.9268,4544.51,west,0
34.1,58734.68,0.1271,7682.01,south,1
44.4,53603.68,-0.3228,6907.19,south,0
68.2,72947.88,0.9552,1723.69,north,1
22.1,77563.72,-0.5273,7252.55,north,1
49.3,70678.00,-1.2568,7983.08,west,0
65.8,79558.75,-0.2604,2850.50,north,1
25.5,76804.48,,6882.83,south,0
54.6,58916.97,-0.9022,3133.37,west,0
53.9,52467.42,1.2608,1004.39,north,1
36.7,47071.02,-0.1987,8553.97,south,0
45.9,74729.41,-2.0631,8413.88,south,0
66.6,75997.48,0.5950,2181.74,south,1
42.3,78226.84,2.3369,-2914.21,east,1
41.7,54382.14,0.4284,8025.14,south,0
47.3,53261.86,-1.0998,3142.56,east,0
19.7,64906.51,-0.2463,6079.92,west,0
60.1,82436.38,-0.9142,1002.90,west,0
20.7,66540.04,2.8536,6466.19,east,0
68.9,64196.76,0.5305,8217.17,north,1
68.5,45560.44,-2.4072,5393.03,west,0
60.6,68081.32,0.8018,7384.12,north,1
64.6,69761.20,0.4261,5911.40,west,1
50.0,43365.65,-1.0557,7879.86,east,0
33.9,91384.76,-0.6410,3340.84,north,1
49.4,43914.63,-0.0993,3251.69,east,0
53.3,76709.09,1.7061,-928.72,south,1
25.4,56612.04,-0.5569,3616.26,south,1
58.3,63085.21,-0.7888,4038.21,south,0
33.8,46273.44,0.9365,1501.28,north,1
44.7,50224.95,-0.6660,7996.06,south,0
31.9,72664.95,-1.0754,4128.88,east,1
32.7,56785.19,-0.1653,13918.04,east,1
63.6,54175.61,0.8009,6740.95,east,1
58.1,75991.05,0.1212,2492.04,north,1
21.3,72878.08,-0.4026,4923.86,west,0
58.1,63175.26,1.4183,7151.65,west,1
66.1,64358.08,1.3721,8189.18,south,1
54.6,90774.27,-1.6375,9463.26,west,0
54.0,57271.42,-1.1911,3591.80,south,0
31.7,67151.33,-0.9544,7956.38,south,0
54.3,67806.53,-0.2463,4819.78,west,1
37.7,35431.00,0.1420,7813.48,south,0
66.0,25981.45,-0.1058,4595.41,north,0
54.6,62511.98,0.0462,4835.64,south,1
34.8,75636.46,0.4253,5980.14,south,0
63.9,,-1.3182,3030.10,south,0
58.3,50803.14,-2.2213,4963.87,south,0
28.5,48644.20,0.2703,6131.17,west,0
29.2,74664.58,1.2257,-505.81,south,1
18.7,54982.80,0.1692,3401.51,south,1
58.0,31730.55,-0.4407,3539.58,north,0
22.5,72329.56,0.5378,7999.13,east,1
32.3,64487.77,-0.3499,5400.46,south,0
56.3,67013.56,-1.3319,4919.37,south,0
33.9,78705.82,-0.4066,2764.28,north,1
32.9,83727.81,0.7442,6283.85,north,1
21.4,70184.02,0.3036,4058.70,north,1
20.6,57169.07,0.6643,7887.81,east,0
47.7,22756.25,-0.5218,4144.15,west,0
25.2,65497.56,0.5375,4836.46,east,1
68.1,57611.99,1.4130,6778.32,north,1
19.3,83628.63,-0.3492,6356.84,south,1
34.4,82878.52,-0.5141,310.79,west,1
27.6,68685.97,1.2171,5571.19,east,1
64.8,84524.66,0.0841,4810.48,west,1
57.0,58929.74,-1.1898,-602.60,east,0
23.8,59474.85,-0.4336,1298.69,east,0
20.9,45257.60,1.3008,7813.12,east,0
22.3,54740.82,0.3493,5999.68,east,0
56.5,63995.66,1.8552,3558.47,east,1
56.9,78997.63,0.6256,7783.06,east,1
50.9,47232.20,0.2468,-244.16,east,1
43.4,74439.23,,9103.95,north,1
42.1,101710.56,-0.6221,3254.60,west,1
49.0,36414.45,1.0600,9458.56,west,1
23.6,55665.73,-0.0959,3764.74,west,0
59.3,60612.54,-0.2599,3437.11,west,0
58.4,78049.12,0.3888,5856.34,east,1
53.4,95464.85,-0.4741,4200.62,north,1
30.2,82102.37,-1.1346,8055.11,west,1
29.2,59591.17,-0.9047,7390.11,east,1
69.0,45178.90,0.5133,3949.36,south,1
67.3,59242.20,0.2933,4420.73,north,1
